"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1850379783781359959","Sun Oct 27 22:38:50 +0000 2024","0","@DedynurPalakka Alhamdulillah setiap Presiden memiliki legacy sendiri2 legacy Jokowi adalah mewariskan hutang ekstra besar kepada Presiden berikutnya dan rakyat Indonesia warisan lainnya memberikan contoh sangat buruk politik nepotisme/politik dinasti karena JKW sangat posesif dan gila kuasa","1850668507270431041","","DedynurPalakka","in","","0","0","0","https://x.com/asiandiahmad/status/1850668507270431041","3112280271","asiandiahmad"
"1850379783781359959","Sun Oct 27 22:38:49 +0000 2024","1","@DedynurPalakka @jokowi Anak buah loe nihh pamer Mulu kerjaannya cuma mantan presiden aje di puji2","1850668504820945366","","DedynurPalakka","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/Yossyuwono48/status/1850668504820945366","734972583108452352","Yossyuwono48"
"1850537801642840271","Sun Oct 27 22:38:49 +0000 2024","0","@msaid_didu @tempodotco Sekalibar mantan Presiden 2 Priode tentu sangat bagus jikalau kegiatan jokowi saat ini berbagi pengalaman dikancah internasional PBB agar pengalamannya selama menjabat bisa diaplikasikan negara2 di dunia... Sayang kalau pengalamannya hanya utk makan bakso atau remeh temeh...","1850668501926883363","","msaid_didu","in","","0","1","0","https://x.com/d_dahnial/status/1850668501926883363","1560269086441218051","d_dahnial"
"1850163518349381989","Sun Oct 27 22:38:29 +0000 2024","0","@ramaArsy1 10 tahun yang lalu Anies presidennya.klo kata pendukungnya koruptor takut sama jokowi.iya takut disandera","1850668419500110088","","ramaArsy1","in","","0","0","0","https://x.com/AgusJalu0235/status/1850668419500110088","1759972403399319552","AgusJalu0235"
"1850668237635387816","Sun Oct 27 22:37:46 +0000 2024","0","HUTANG NKRI BISA CPT LUNAS JIKA PRESIDEN LAKUKAN KERAHKAN TNI UTK AMBIL ALIH TAMBANG ILEGAL. AUDIT CARA PEMBUKTIAN TERBALIK HARTA PEJABAT/MANTAN PEJABAT AMBIL JIKA DARI HASIL KORUPSI. MISKINKAN KORUPTOR. BUATLAH UU BERLAKU SURUT HUKUM MATI KORUPTOR. https://t.co/vskskN5msk","1850668237635387816","","","in","Tolak! Indonesia di komuniskan","0","0","0","https://x.com/ForRezim/status/1850668237635387816","1482600556669460485","ForRezim"
"1850455539328991574","Sun Oct 27 22:36:40 +0000 2024","0","@kumparan ini akibat menteri seken dari Jokowi yang kebiasaan impor seharusnya kabinet Prabowo di isi orang profesional dan jangan menteri bekas dari rezim Jokowi karena mereka mencari cuan dari impor itu.","1850667960295371064","","kumparan","in","","0","0","0","https://x.com/IrvanRajulan/status/1850667960295371064","1610627128005111815","IrvanRajulan"
"1850531135023153230","Sun Oct 27 22:35:25 +0000 2024","0","@otake_jo @blisonny @jokowi Khawatir dijawab yo ndak tahu ","1850667649115771204","","otake_jo","in","","0","0","0","https://x.com/ApipNurdin62468/status/1850667649115771204","1718442618659737600","ApipNurdin62468"
"1850324170800054614","Sun Oct 27 22:35:19 +0000 2024","0","@xquitavee @jokowi Gw sangat percaya klo lu mmg gak suka sama wowo ato lu dibayar kusus oleh timnya projo buat slalu beritakan widobol itu. Orang sdh jadi hantu politik dinegara ini krn masanya sdh slese lu tampilkan terus sedangkan yg pegang kendali negri ini gaada yg lu tampilkan. Ada yg gk beres","1850667624071651832","","xquitavee","in","","0","0","0","https://x.com/gangsterrandom/status/1850667624071651832","830087634709942273","gangsterrandom"
"1850234089603055952","Sun Oct 27 22:34:55 +0000 2024","3","@ohrocimaru @dewimaysaa @shintaeffendi Demo nyalahin Jokowi tuh tolol kenapa bang.","1850667522682704211","","ohrocimaru","in","Profit","0","0","0","https://x.com/diionisius_/status/1850667522682704211","1392016413544620033","diionisius_"
"1850048534772437028","Sun Oct 27 22:14:17 +0000 2024","0","@Franken_blues @jonferiando Anies itu pengangguran tp bnyk yg percaya bnyk kegiatan bnyk undangan dr warga2 kampus baik dlm maupun luar negeri sedangkan Jokowi pengangguran g pny acara sekelas presiden warga2 kampus g ada yg prcaya kasiiiian dehhh","1850662330037924147","","Franken_blues","in","Indonesia ","0","0","0","https://x.com/BulepotanNing/status/1850662330037924147","1517842101979217920","BulepotanNing"
"1850662257530912775","Sun Oct 27 22:14:00 +0000 2024","1","Up. Masa hukuman agar di perpanjangan atau di hukum mati. Terimakasih Kejaksaan. https://t.co/xbJlHtrjJe","1850662257530912775","","","in","Tolak! Indonesia di komuniskan","0","0","2","https://x.com/ForRezim/status/1850662257530912775","1482600556669460485","ForRezim"
"1850548830095446168","Sun Oct 27 22:13:45 +0000 2024","0","@KuntoAjiW Dari 2008 Tempo selalu konsisten mendukung pak jokowi. Tempo tidak pernah berubah. https://t.co/vEOCW6xm9N","1850662192737366419","https://pbs.twimg.com/media/Ga7fc5maUAApHu0.jpg","KuntoAjiW","in","Ayo-Ajegunle, Nigeria","0","0","0","https://x.com/kadalepakan/status/1850662192737366419","805670428903555072","kadalepakan"
"1850013716630339715","Sun Oct 27 22:13:20 +0000 2024","0","@Tan_Mar3M @prabowo itulah efek pake kurikulum MERDEKA menterinya aja pimpinan gojek dan bukan org kalangan akademik. Bodohnya Jokowi pilih Nadim","1850662089507135627","","Tan_Mar3M","in","Jogja","0","0","0","https://x.com/BindeJogja/status/1850662089507135627","1152844288750837760","BindeJogja"
"1850465039465218192","Sun Oct 27 22:12:07 +0000 2024","0","@niwseir @Widyarenee Bro lupa sekarang bukan era jokowi ","1850661782056239254","","niwseir","in","","0","0","0","https://x.com/txtdarigenzee/status/1850661782056239254","1692710410733113344","txtdarigenzee"
"1850471457710899479","Sun Oct 27 22:11:57 +0000 2024","2","@Judakusumah1 @Intel_Imut @PDI_Perjuangan Rakyat kritik Jokowi karena kelakuannya. Sementara PDIP kritik Jokowi karena mereka disepak Jokowi dari kabinet. Beda motiv. Jadi sekarang banteng ga usah sok-sok ngerasa suci ikutan ngehina Jokowi yg arogan dan diktator tu kalian duluan Babik!","1850661741501509962","","Judakusumah1","in","","0","1","0","https://x.com/BuzzerNKR1/status/1850661741501509962","1553742439080689665","BuzzerNKR1"
"1850535811172954493","Sun Oct 27 22:11:35 +0000 2024","5","@tham878 Dan terbukti prabowo gaada yg berani caci maki. Beda sama jokowi udah ga jadi presiden pun tetep aja dikatain Mulyono","1850661649080107344","","tham878","in","Savena Magna","0","1","0","https://x.com/Carbaroxabane/status/1850661649080107344","1645820726187012097","Carbaroxabane"
"1850471457710899479","Sun Oct 27 22:11:08 +0000 2024","0","@DonesiaRini @Intel_Imut Betul banged. Rakyat kritik Jokowi karena kelakuannya. Sementara PDIP kritik Jokowi karena mereka disepak Jokowi dari kabinet. Beda motiv. Jadi sekarang banteng ga usah sok-sok ngerasa suci ikutan ngehina Jokowi yg arogan dan diktator tu kalian duluan Babik!","1850661536806895857","","DonesiaRini","in","","0","0","0","https://x.com/BuzzerNKR1/status/1850661536806895857","1553742439080689665","BuzzerNKR1"
"1850373244022657294","Sun Oct 27 22:10:47 +0000 2024","0","@regar_op0sisi Gak jauh beda dengan pemerintahan Jokowi makin hari tambah semrawut sj negara ini...","1850661449754181854","","regar_op0sisi","in","","0","0","0","https://x.com/MuhammadGhilm14/status/1850661449754181854","1451823330151976961","MuhammadGhilm14"
"1850477526038241472","Sun Oct 27 22:10:39 +0000 2024","0","@anonjawa @yogakevan Dari zaman jokowi ampe prabowo ini pendukungnya emang kewan kabeh lah asuuu!","1850661413309870222","","anonjawa","in","YK","0","0","0","https://x.com/_rzl_/status/1850661413309870222","730800235","_rzl_"
"1850471457710899479","Sun Oct 27 22:10:36 +0000 2024","0","@Intel_Imut Betul banged. Rakyat kritik Jokowi karena kelakuannya. Sementara PDIP kritik Jokowi karena mereka disepak Jokowi dari kabinet. Beda motiv. Jadi sekarang banteng ga usah sok-sok ngerasa suci ikutan ngehina Jokowi yg arogan dan diktator tu kalian duluan Babik!","1850661401888706889","","Intel_Imut","in","","0","0","0","https://x.com/BuzzerNKR1/status/1850661401888706889","1553742439080689665","BuzzerNKR1"
"1850455174768386178","Sun Oct 27 22:10:11 +0000 2024","0","@dodojogja2 @Lembayung071 @jokowi Wkwkwkw begitulah kerja Buzzer Kasian anak Istrinya orang tuanya di kasih duit haram dari hasil adu domba rakyat","1850661298713112964","","dodojogja2","in","","0","0","0","https://x.com/banyaktan/status/1850661298713112964","1696738406427238401","banyaktan"
"1850319906350530861","Sun Oct 27 22:10:10 +0000 2024","0","@xquitavee @gibran_tweet @jokowi @prabowo Orang baik katanya https://t.co/45gQVc7H5m","1850661292547391889","https://pbs.twimg.com/media/Ga7eoqib0AIvzCM.jpg","xquitavee","in","","0","0","0","https://x.com/saturngguk/status/1850661292547391889","1814593134879514628","saturngguk"
"1850526710472884663","Sun Oct 27 22:08:52 +0000 2024","0","@cobeh2022 Jokowi terang terangan 'nabrak' aturan untuk bantu anak mantunya","1850660966180216977","","cobeh2022","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/fazamutaqi0210/status/1850660966180216977","3159578293","fazamutaqi0210"
"1850494107560349839","Sun Oct 27 22:08:44 +0000 2024","0","@galneedsboy @yourbeexxx @dewimaysaa Sebutkan efek yang kamu rasakan di era pemerintahan jokowi","1850660932911018232","","galneedsboy","in","","1","0","0","https://x.com/itiqom1485/status/1850660932911018232","1445576119323795464","itiqom1485"
"1850093510218899456","Sun Oct 27 22:08:43 +0000 2024","0","@alisyarief @jokowi Cowok kok ngerumpiin orang ih rumpi deh ","1850660928754426266","","alisyarief","in","","0","0","0","https://x.com/zuk_zak13/status/1850660928754426266","1832812594325082113","zuk_zak13"
"1850538469640257544","Sun Oct 27 21:53:06 +0000 2024","0","@msaid_didu @jokowi Jumlah uang yg harusnya bisa untuk banyak hal sebesar-besarnya kemakmuran rakyat...","1850656998888767937","","msaid_didu","in","","0","0","0","https://x.com/Majinterra2008/status/1850656998888767937","1785162578370695168","Majinterra2008"
"1449259277982441475","Sun Oct 27 21:52:15 +0000 2024","0","@jokowi Mantap nih langkahnya semoga bisa membuat BUMN jadi lebih efisien dan transparan!","1850656785558020228","","jokowi","in","","0","0","0","https://x.com/percykyle45/status/1850656785558020228","2758278780","percykyle45"
"1850217710728441877","Sun Oct 27 21:50:56 +0000 2024","0","@Cintamu2k16 @fufu__fafa @NajwaShihab Buzzer itu semua pihak. Tapi yang ini sudah keterlaluan sampai mencampuri urusan pribadi. Coba dipikir lagi masalah nikah masalah pribadi itu patut gak digali-gali? Nuduh halodek itu patut gak? Saya bukan membenarkan yg nyerang siapa pun termasuk pak Jokowi tapi coba mikir","1850656451334950960","","Cintamu2k16","in","","0","0","0","https://x.com/AnshariAlif1/status/1850656451334950960","1304565065790578689","AnshariAlif1"
"1850655480861069428","Sun Oct 27 21:47:04 +0000 2024","0","Gara-gara warisan utang jumbo nyaris Rp8.500 triliun dari rezim Jokowi pemerintahan Prabowo Subianto dihadapkan kepada masalah besar. Yakni jebolnya ... https://t.co/Uw9XaBVc0R","1850655480861069428","","","in","","0","0","0","https://x.com/inilahdotcom/status/1850655480861069428","46693036","inilahdotcom"
"1850592146849718552","Sun Oct 27 21:45:36 +0000 2024","0","@Smthlikeyou_ @jokowi imutnyaaa","1850655109598019948","","Smthlikeyou_","in","FIB","0","0","0","https://x.com/klubmancar/status/1850655109598019948","1805974603061428225","klubmancar"
"1850655073350942828","Sun Oct 27 21:45:27 +0000 2024","11","Benamkan @prabowo umbulkan @gibran_tweet Ini pekerjaanmu sekarang kah pak @jokowi?? ","1850655073350942828","","","in","Rohan, Middle Earth ","0","2","6","https://x.com/samhugget/status/1850655073350942828","2518915579","samhugget"
"1850097556912783396","Sun Oct 27 21:43:52 +0000 2024","0","@msaid_didu jokowi pensiun pun hidup kau belum tenang. kasihan ya...","1850654674653003946","","msaid_didu","in","","0","0","0","https://x.com/jader_studio/status/1850654674653003946","1697474763604873216","jader_studio"
"1850654243549774108","Sun Oct 27 21:42:09 +0000 2024","0","Waktu ngesot2 minta dukungan di jadiin Gub ya mul...sekarang jadi anak durhaka dia.... @jokowi","1850654243549774108","","","in","","0","0","0","https://x.com/WahyuSiswa19856/status/1850654243549774108","1795250845870907392","WahyuSiswa19856"
"1850538196234342422","Sun Oct 27 21:40:17 +0000 2024","0","@PelatihT1dur Wahai warga.... Jokowi bukan untuk dikeluhkan..... ....lempar pake sendal.... masalah lahan klean gara2 jokowi","1850653773821366782","","PelatihT1dur","in","Subang, Indonesia","0","0","0","https://x.com/apergian/status/1850653773821366782","826462711475089408","apergian"
