"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1848833115487367245","Wed Oct 23 07:03:55 +0000 2024","1","@hnirankara Otak kosong fufufafa.... buah jatoh gak jauh dr keranjang sampah...","1848983676392247762","","hnirankara","in","","0","0","0","https://x.com/aqilla23430/status/1848983676392247762","1799742236374278144","aqilla23430"
"1848983190964474350","Wed Oct 23 07:01:59 +0000 2024","0","ga malu apa luh? lu liat tuh kaesang! umur segitu dah jadi wakil presiden sebuah negara beneran. ujar tetangga kaesang ke anaknya yg seumuran kaesang.","1848983190964474350","","","in","tatooine","0","0","0","https://x.com/NUTRIHELL/status/1848983190964474350","57585481","NUTRIHELL"
"1848872284641243373","Wed Oct 23 06:59:57 +0000 2024","0","@geloraco Yg bener kalo bikin berita. Jgn me-nyetir masyarakat utk kepentingan kelompok. Masalah ini fix kaesang gagal total. Gw anti mulyono banget dan keluarganya tapi ga semua percaya media.","1848982676189155765","","geloraco","in","Indonesia","0","0","0","https://x.com/Wishmeluck45/status/1848982676189155765","36031821","Wishmeluck45"
"1833332387293577380","Wed Oct 23 06:50:58 +0000 2024","0","@Mdy_Asmara1701 Temen mas kaesang mau beli tanah jadi sekalian aja mas kaesang dikasih sebagian bidang tanahnya. Temennya baik loh dari pada mas kaesang beli tanah mending dapet gratis ","1848980415253778471","","Mdy_Asmara1701","in","","0","0","0","https://x.com/JundiAbdullah/status/1848980415253778471","118071507","JundiAbdullah"
"1848908115527536880","Wed Oct 23 06:41:56 +0000 2024","0","@tempodotco Kalau terbukti kudeta lewat Fufufafa seperti yg diomongkan Kaesang saat podcast di TV awas saja loh ya!","1848978145086738640","","tempodotco","in","ꦩꦭꦁ","0","0","0","https://x.com/love_kadrun/status/1848978145086738640","92213345","love_kadrun"
"1848959964800553289","Wed Oct 23 06:38:21 +0000 2024","1","@bread_selling @partaigerilya Kalo balik arah bintaro saya kaesang ampe bayoran ya bang","1848977241553965430","","bread_selling","in","Any where every where ","0","1","0","https://x.com/HeruMendez/status/1848977241553965430","353217267","HeruMendez"
"1848956530823205060","Wed Oct 23 06:36:55 +0000 2024","1","@denismalhotra @moyalyubov7 @prabowo Kalau dipikir-pikir tolol banget ya Si curut Kaesang nge-jokes begini. Karena sumber keresahan paling banyak itu berasal dari bawah berasal dari kehidupannya rakyat. Kalau si anak penguasa ikut2an nge-jokes jatohnya malah bongkar rahasia &amp; cringe. Si Ate udah bener ngomong gitu","1848976882496418237","","denismalhotra","in","","0","0","0","https://x.com/hendrowijonarko/status/1848976882496418237","156614803","hendrowijonarko"
"1848976447874142625","Wed Oct 23 06:35:12 +0000 2024","0","Beredar Rumor Kaesang Gantikan Ridwan Kamil di Tengah Jalan https://t.co/6NyPLxyNl2","1848976447874142625","","","in","Indonesia","0","0","0","https://x.com/BeritakanID_com/status/1848976447874142625","1512483442600341505","BeritakanID_com"
"1848974079669506382","Wed Oct 23 06:25:47 +0000 2024","270","KASUS KAESANG NEBENG HARUS DI USUT TUNTAS KETERLIBATANNYA SI PEMBERI TEBENGAN SHOPEE SINGAPUR... SEMOGA KAESANG MERUPAKAN KARTU MATINYA DINASTY JOKOWI #FufufafaWapresIlegal dan juga #UsutIjazahPalsuJokowi sampe ketemu ijazah aslinya!! https://t.co/foUh9OwMCg","1848974079669506382","https://pbs.twimg.com/ext_tw_video_thumb/1848973829999374336/pu/img/HbmBESUzFRVFaY0Y.jpg","","in","","4","10","122","https://x.com/FreeStranger13/status/1848974079669506382","1643244982671917059","FreeStranger13"
"1848699562225262733","Wed Oct 23 06:16:58 +0000 2024","0","@bolterians Katanya nanti dia mau join pakai FC Kaesang","1848971859150442823","","bolterians","in","","0","0","0","https://x.com/laprassio/status/1848971859150442823","3543371490","laprassio"
"1848971480182444115","Wed Oct 23 06:15:27 +0000 2024","0","kek junjungannya si kaesang berani banget tuh pake kaos anak mulyono.","1848971480182444115","","","in","","0","0","0","https://x.com/IRahmandi/status/1848971480182444115","1541684927585865728","IRahmandi"
"1848947837142507909","Wed Oct 23 06:09:37 +0000 2024","0","@ZAEffendy muke gila lu Noel si Gibran sama kaesang aja milih kerja (jadi pejabat) ketimbang ngejalanin bisnisnya.","1848970011907670267","","ZAEffendy","in","","0","0","0","https://x.com/aminullah_2927/status/1848970011907670267","293264569","aminullah_2927"
"1848969723280822389","Wed Oct 23 06:08:28 +0000 2024","1","BARU TERJADI DALAM SEJARAH BANGSA INI. KALAH PILPRES BERSIKAP SEPERTI ANAK KECIL CENGENG DAN KOLOKAN. Lain kali mending suruh ikut lomba makan kerupuk saja Kaesang dan Gibran Disoraki Peserta Paripurna MPR Stefan Antonio: Gak Kebayang Malunya - Laman 2 https://t.co/C8XAQcnL2k","1848969723280822389","","","in","Bumiayu, Indonesia","0","0","0","https://x.com/sukardiyahya162/status/1848969723280822389","1539724674749579265","sukardiyahya162"
"1848958278635491453","Wed Oct 23 05:58:35 +0000 2024","1","@detikcom Sekalian Belajar tentang Pemerintahan...Dari Pada Main Mobil2 Legend. Lumayan Modal unt Nyapres 2029.. Mudah2an tdk Benar2 Terbukti Dgn ucapan Kaesang Tentang KUDETA Ke PRABOWO.. Mungkin kaesang bercanda","1848967235123220917","","detikcom","in","","0","0","0","https://x.com/SonyaTambu55523/status/1848967235123220917","1641664323746664449","SonyaTambu55523"
"1848965788042211760","Wed Oct 23 05:56:27 +0000 2024","0","@selow_mas Jkw gunting rambut di kawal kaesang sante aja yg liat PD panikan marah2 hahah","1848966695601541379","","selow_mas","in","Between Anyer and Jakarta","0","1","1","https://x.com/Tehhmaniz/status/1848966695601541379","3138720908","Tehhmaniz"
"1848695030221038008","Wed Oct 23 05:45:23 +0000 2024","0","@mbienyambay2 @tham878 Beliau diundang sbg mantan ketua MPR. kaesang diundang sebagai apa ?","1848963910776623352","","mbienyambay2","in","","0","1","0","https://x.com/Hansip_Ijo_90/status/1848963910776623352","1713092004006252544","Hansip_Ijo_90"
"1848722683300876530","Wed Oct 23 05:43:27 +0000 2024","0","@xquitavee gibran 2 periode dilanjut kaesang 2 periode dilanjut lagi jan ethes ","1848963427932475681","","xquitavee","in","Kaltim,samarinda","0","0","0","https://x.com/MeidyFachreza/status/1848963427932475681","494967016","MeidyFachreza"
"1848945012056461418","Wed Oct 23 05:34:49 +0000 2024","1","@Aris_K_182 @ARSIPAJA Nanti jadi spt fufufafa Udah blunder parah baru buat alasan itu bukan dia.. Tapi si Kaesang suka tag akun itu","1848961252137320794","","Aris_K_182","in","","0","0","0","https://x.com/Halimah22495046/status/1848961252137320794","1816315834253627392","Halimah22495046"
"1848919514051973123","Wed Oct 23 02:48:58 +0000 2024","40","Waspada tipu2 PKI. 1. IKN gak pakai APBN. Ternyata 100% APBN. 2. Putusan MA soal batas bawah usia cagub bukan untuk Kaesang. Ternyata segitunya menggerakkan baleg DPR untuk menggolkan putusan MA sesat dan menolak putusan MK #UsutIjazahPalsuJokowi #FufufafaWapresIlegal https://t.co/gR5DaZGeVa","1848919514051973123","https://pbs.twimg.com/ext_tw_video_thumb/1848919484247269376/pu/img/ZW_nYc9m01j0ORh1.jpg","","in","","0","3","20","https://x.com/MichelAdam717/status/1848919514051973123","1840318532455895040","MichelAdam717"
"1848917257939980289","Wed Oct 23 02:40:00 +0000 2024","37","Waspada tipu2 ala PKI: 1. IKN gak pakai APBN. Ternyata 100% APBN. 2. Putusan MA soal batas bawah usia cagub bukan untuk Kaesang. Ternyata segitunya menggerakkan baleg DPR untuk menggolkan putusan MA sesat dan menolak putusan MK #UsutIjazahPalsuJokowi #FufufafaWapresIlegal https://t.co/lWDv1dtVQR","1848917257939980289","https://pbs.twimg.com/ext_tw_video_thumb/1848917245663318018/pu/img/YCmvihlfFxiS_x_0.jpg","","in","","0","3","18","https://x.com/MichelAdam717/status/1848917257939980289","1840318532455895040","MichelAdam717"
"1848915931684344087","Wed Oct 23 02:34:43 +0000 2024","0","Nantangin kayak kaesang mereka udah tone deaf dan bayangin gelar aja bohong gimana mau amanah ... capek2 aku ikut UMPTN pergi jam 7 pagi pulang jam 7 malam waktu sma . Pdhal cuma S1 perjuangan UMPT susah kali.. Sampai kena gerd ... eh dapat gelar gampang bangt mr R","1848915931684344087","","","in","","0","0","0","https://x.com/Jexvaya/status/1848915931684344087","85517554","Jexvaya"
"1848566740856562145","Wed Oct 23 02:34:17 +0000 2024","0","@kumparan Nantangin kayak kaesang mereka udah tone deaf dan bayangin gelar aja bohong gimana mau amanah ... capek2 aku ikut UMPTN pergi jam 7 pagi pulang jam 7 malam waktu sma . Pdhal cuma S1 perjuangan UMPT susah kali.. Sampai kena gerd ... eh dapat gelar gampang bangt mr R","1848915821579669680","","kumparan","in","","0","0","0","https://x.com/Jexvaya/status/1848915821579669680","85517554","Jexvaya"
"1848884566842609901","Wed Oct 23 02:32:41 +0000 2024","0","@elisa_jkt si domisili... adalah kader terbaik milik @psi_id kata kaesang.","1848915419052310744","","elisa_jkt","in","","0","0","0","https://x.com/PickHokiwanava/status/1848915419052310744","1580125725364928513","PickHokiwanava"
"1848913866182594838","Wed Oct 23 02:26:31 +0000 2024","0","Kaesang Sebut Kabinet Prabowo Lebih Baik dari Sebelumnya https://t.co/alXw2AIbON","1848913866182594838","","","in","","0","0","0","https://x.com/lampungpost_/status/1848913866182594838","961851659692400640","lampungpost_"
"1848878444412858637","Wed Oct 23 02:25:47 +0000 2024","1","@Rian__Az Kaesang: Biarkan anjing menggong Kaesang tetap berlalu...","1848913680177700939","","Rian__Az","in","Yogyakarta, Indonesia","0","1","1","https://x.com/DjogdjaKembali/status/1848913680177700939","2701382484","DjogdjaKembali"
