"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852107491322269838","Thu Oct 31 23:23:11 +0000 2024","0","@_riverheaven @prabowo Kaya nya isi Kabinet/ Menteri2 nya Pak @prabowo wong e aneh2... Semoga Indonesia tambah maju ... Merdeka 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩","1852129218110591398","","_riverheaven","in","Kota Malang, Jawa Timur","0","0","0","https://x.com/Tonyjonatan1971/status/1852129218110591398","1803816737831559168","Tonyjonatan1971"
"1851805562318786777","Thu Oct 31 23:23:06 +0000 2024","0","@Tan_Mar3M Baru 2 minggu wapres dah bikin ulah selama 5 tahun kita bakal disuguhi tontonan kyk gini sabar ya pak prabowo.","1852129198363807888","","Tan_Mar3M","in","","0","0","0","https://x.com/Sukirman2019/status/1852129198363807888","900969794786148352","Sukirman2019"
"1851992815640940595","Thu Oct 31 23:23:03 +0000 2024","0","@alfarizich @ridwankamil @prabowo Pan urang ngawadul hungkul tong naroskeun kunaon teu jadi nya?","1852129184338067896","","alfarizich","in","kelapa gading","0","0","0","https://x.com/alrasyidstore/status/1852129184338067896","2545014338","alrasyidstore"
"1851914822239310150","Thu Oct 31 23:22:59 +0000 2024","1","@KompasTV Harapan ya sh bisa menggerakkan ekonomi lokal juga. Jika kebijakan itu bs lebih ditinjau lg bolehkah fokus utk membeli sapi dari peternak lokal saja? Jd manfaatnya lbh besar. Ya gizi dpt ekonomi masyarakat gerak produktivitas meningkat. Pak @prabowo bolehkah?","1852129170442355199","","KompasTV","in","","0","0","0","https://x.com/humblebee2021/status/1852129170442355199","104104279","humblebee2021"
"1851866487398486239","Thu Oct 31 23:22:33 +0000 2024","2","@H1m4_W4r1 @susi2001122 @bonapasogit24 @BANGSAygSUJUD @prabowo @florieliciouss @are_inismyname @adri_7i @IrawanRommi @99propaganda @Ndons_Back @Minietweets_ @zy_zy_lestary @yusufagro @G3nX_files @psi_id @DedynurPalakka @gtobing2903 @Uki23 @grace_nat @mas_veel Klo undang undang nya sudah ada utk apa di buat kepres ??","1852129059691729219","","H1m4_W4r1","in","","0","2","0","https://x.com/feroferraferri/status/1852129059691729219","1422133217977454593","feroferraferri"
"1852129053589094560","Thu Oct 31 23:22:31 +0000 2024","112","Prabowo Perlu Jadikan Korupsi sebagai Bencana Nasional https://t.co/mW2eMBfxzM","1852129053589094560","","","in","Indonesia","12","71","32","https://x.com/geloraco/status/1852129053589094560","3319260420","geloraco"
"1852129049847762969","Thu Oct 31 23:22:31 +0000 2024","14","Menteri Perumahan dan Kawasan Permukiman (PKP) Maruarar Sirait akan membuat perumahan dgn berbagai macam latar belakang penghuni agar tidak bersifat eksklusif. Hal ini sesuai arahan Presiden Prabowo Subianto Supir Keenakan Truk Rosalia Tanggerang #Bisadipegang Malam Jumat Jemima https://t.co/T1BKAsxb57","1852129049847762969","https://pbs.twimg.com/ext_tw_video_thumb/1852128968545280000/pu/img/jV1Du2NIwf7HKEk4.jpg","","in","Bdg","1","5","13","https://x.com/m1zon3/status/1852129049847762969","1598153275404341248","m1zon3"
"1851972397240406371","Thu Oct 31 23:22:29 +0000 2024","0","@detikcom Prabowo blunder ini ngangkat nih orang di otak nya duit Mulu ","1852129041488449755","","detikcom","in","Bogor Selatan, Indonesia","0","0","0","https://x.com/hidayat_epik/status/1852129041488449755","1569174177957179393","hidayat_epik"
"1852129030683922537","Thu Oct 31 23:22:26 +0000 2024","0","Kepada Kepolisian Republica Indonesia (KAPOLRI) Jendral Listyo SIGIT Prabowo Siap Sikat Ségalas Jenis Kejahatan #kapolri #listyosigit #prabowo #gibran #jokowi #makangratis https://t.co/wFq6DoNwGr","1852129030683922537","https://pbs.twimg.com/ext_tw_video_thumb/1852128047316766721/pu/img/rAgOC1uRRnkN2u7e.jpg","","in","","0","0","0","https://x.com/JavacrimeSby/status/1852129030683922537","1737454868942721025","JavacrimeSby"
"1851914054337802499","Thu Oct 31 23:22:24 +0000 2024","0","@tempodotco orang kayak gini jadi menteri itu pertimbangannya apa? @prabowo","1852129024014979216","","tempodotco","in","🇮🇩","0","0","0","https://x.com/neo_k00k33/status/1852129024014979216","1646345540333105153","neo_k00k33"
"1852129023532634270","Thu Oct 31 23:22:24 +0000 2024","0","Mengamati perkembangan Sritex sampai nangis terharu... Terimakasih Pak @prabowo Tapi begitu dengar permasalahan dari Bang Noel langsung ngerti. Emang nih bea cukai jadi benalu institusi di segala bidang! Udah sebel banget sama bea cukai ini aduh https://t.co/xEmQCShDmU","1852129023532634270","","","in","Jakarta, Indonesia","0","1","0","https://x.com/ImaginarySteady/status/1852129023532634270","2556873745","ImaginarySteady"
"1851970301426569520","Thu Oct 31 23:22:19 +0000 2024","1","@Opiniku95098012 Semoga Gibran lekas jadi presiden menggantikan Prabowo menisan ajur hahahaha","1852128999893536979","","Opiniku95098012","in","","0","1","0","https://x.com/PribadiBales/status/1852128999893536979","1576248663609069568","PribadiBales"
"1852003029337436295","Thu Oct 31 23:22:16 +0000 2024","1","@MawasDir @DokterTifa @prabowo Semua ulama di Indonesia disuruh mendoakan negara jika wakil rakyat masih berkhianat terhadap rakyat begitulah negara Indonesia selamanya.","1852128989701378310","","MawasDir","in","","0","0","0","https://x.com/Nurhadiism49364/status/1852128989701378310","1815549700139024384","Nurhadiism49364"
"1851841346765754583","Thu Oct 31 23:19:21 +0000 2024","0","@sociotalker Yg paling bertanggung jawab @Gerindra dan pak @prabowo yg memasangkan JKW dan BTP di 2012 kampanye baju kotak² dan pencitraan.","1852128255542989044","","sociotalker","in","Web-wide-world","0","0","0","https://x.com/bareda/status/1852128255542989044","61203621","bareda"
